ENTRIESn_hourly,hour,day_week,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
200,0,4,40.692304,-73.860151,0,0,0,30.04,51.1,3.5
37,4,4,40.692304,-73.860151,0,0,0,29.99,54,4.6
428,8,4,40.692304,-73.860151,0,0,0,29.99,59,0
2108,12,4,40.692304,-73.860151,0,0,0,29.98,59,9.2
565,16,4,40.692304,-73.860151,0,0,0,29.89,62.1,8.1
505,20,4,40.692304,-73.860151,0,0,0,29.9,55.9,6.9
250,0,5,40.692304,-73.860151,0,0,0,29.89,57,8.1
32,4,5,40.692304,-73.860151,0,0,0,29.86,55.9,4.6
76,8,5,40.692304,-73.860151,0,0,0,29.88,60.1,9.2
1003,12,5,40.692304,-73.860151,0,0,0,29.87,63,10.4
520,16,5,40.692304,-73.860151,0,0,0,29.82,61,9.2
362,20,5,40.692304,-73.860151,0,0,0,29.79,59,9.2
200,0,6,40.692304,-73.860151,0,0,0,29.75,59,5.8
25,4,6,40.692304,-73.860151,0,1,0,29.69,60.8,8.1
208,8,6,40.692304,-73.860151,0,0,0,29.63,61,16.1
523,12,6,40.692304,-73.860151,0,1,0,29.62,60.8,11.5
385,16,6,40.692304,-73.860151,0,0,0,29.59,64.9,12.7
271,20,6,40.692304,-73.860151,0,0,0,29.62,62.1,13.8
145,0,0,40.692304,-73.860151,0,0,0,29.63,62.1,5.8
40,4,0,40.692304,-73.860151,0,0,0,29.62,61,10.4
778,8,0,40.692304,-73.860151,0,0,0,29.67,61,16.1
1799,12,0,40.692304,-73.860151,0,1,0,29.73,61,12.7
578,16,0,40.692304,-73.860151,0,1,0,29.76,59,11.5
372,20,0,40.692304,-73.860151,0,1,0.01,29.82,60.1,6.9
167,0,1,40.692304,-73.860151,0,1,0,29.88,57,10.4
43,4,1,40.692304,-73.860151,0,1,0.03,29.88,53.6,13.8
672,8,1,40.692304,-73.860151,0,1,0.05,29.91,55.4,11.5
1920,12,1,40.692304,-73.860151,0,1,0,29.92,61,15
527,16,1,40.692304,-73.860151,0,1,0,29.93,63,17.3
450,20,1,40.692304,-73.860151,0,0,0,29.94,63,9.2
184,0,2,40.692304,-73.860151,0,0,0.01,29.94,60.1,13.8
44,4,2,40.692304,-73.860151,0,0,0.01,29.95,63,16.1
408,8,2,40.692304,-73.860151,0,0,0,29.99,63,15
2188,12,2,40.692304,-73.860151,0,0,0,30,70,16.1
581,16,2,40.692304,-73.860151,0,1,0.3,29.95,62.1,18.4
392,20,2,40.692304,-73.860151,0,1,0,29.94,62.6,12.7
150,0,3,40.692304,-73.860151,0,0,0,29.95,62.1,10.4
47,4,3,40.692304,-73.860151,0,0,0,29.98,61,4.6
2616,12,3,40.692304,-73.860151,0,0,0,30.03,69.8,6.9
525,16,3,40.692304,-73.860151,0,0,0,29.97,66.2,9.2
429,20,3,40.692304,-73.860151,0,0,0,29.99,62.1,5.8
197,0,4,40.692304,-73.860151,0,0,0,29.97,60.8,6.9
45,4,4,40.692304,-73.860151,0,0,0,29.96,59,3.5
2486,12,4,40.692304,-73.860151,0,0,0,29.96,63,9.2
590,16,4,40.692304,-73.860151,0,1,0.02,29.94,60.8,5.8
441,20,4,40.692304,-73.860151,0,0,0,29.94,59,8.1
235,0,5,40.692304,-73.860151,0,0,0,29.95,55.9,0
45,4,5,40.692304,-73.860151,0,0,0,29.93,55.9,0
1170,12,5,40.692304,-73.860151,0,0,0,29.97,66.9,9.2
508,16,5,40.692304,-73.860151,0,0,0,29.95,68,8.1
342,20,5,40.692304,-73.860151,0,0,0,29.98,57.2,3.5
275,0,6,40.692304,-73.860151,0,0,0,30.06,55.9,3.5
44,4,6,40.692304,-73.860151,0,0,0,30.09,55,11.5
87,8,6,40.692304,-73.860151,0,1,0,30.17,57,8.1
709,12,6,40.692304,-73.860151,0,0,0,30.19,55.9,12.7
410,16,6,40.692304,-73.860151,0,0,0,30.19,55,10.4
248,20,6,40.692304,-73.860151,0,0,0,30.16,54,11.5
143,0,0,40.692304,-73.860151,0,0,0,30.15,55,9.2
42,4,0,40.692304,-73.860151,0,1,0,30.12,55.9,9.2
502,8,0,40.692304,-73.860151,0,0,0.01,30.08,57.9,11.5
2076,12,0,40.692304,-73.860151,0,0,0,30.05,60.8,9.2
539,16,0,40.692304,-73.860151,0,0,0,29.92,63,10.4
426,20,0,40.692304,-73.860151,0,0,0,29.85,62.1,16.1
177,0,1,40.692304,-73.860151,0,0,0,29.82,62.6,9.2
50,4,1,40.692304,-73.860151,1,0,0,29.8,61,5.8
970,8,1,40.692304,-73.860151,1,0,0,29.79,62.6,3.5
1695,12,1,40.692304,-73.860151,0,0,0,29.77,80.1,17.3
616,16,1,40.692304,-73.860151,0,0,0,29.77,80.1,9.2
468,20,1,40.692304,-73.860151,0,0,0,29.8,75,8.1
182,0,2,40.692304,-73.860151,0,0,0,29.84,66,8.1
44,4,2,40.692304,-73.860151,0,0,0,29.87,66,4.6
456,8,2,40.692304,-73.860151,0,0,0,29.93,73,5.8
2224,12,2,40.692304,-73.860151,0,0,0,29.95,75,11.5
599,16,2,40.692304,-73.860151,0,0,0,29.92,75.9,13.8
456,20,2,40.692304,-73.860151,0,0,0,29.94,66.9,8.1
168,0,3,40.692304,-73.860151,0,0,0,29.96,64,3.5
57,4,3,40.692304,-73.860151,0,0,0,29.94,62.1,5.8
2679,12,3,40.692304,-73.860151,0,0,0,29.94,71.1,9.2
606,16,3,40.692304,-73.860151,0,0,0,29.89,69.1,9.2
427,20,3,40.692304,-73.860151,0,0,0,29.88,66.9,8.1
221,0,4,40.692304,-73.860151,0,0,0,29.92,66,4.6
59,4,4,40.692304,-73.860151,0,0,0,29.94,64,3.5
2488,12,4,40.692304,-73.860151,1,0,0,29.99,73,12.7
575,16,4,40.692304,-73.860151,0,0,0,29.93,75.9,20.7
500,20,4,40.692304,-73.860151,0,0,0,29.96,66.9,21.9
269,0,5,40.692304,-73.860151,0,0,0,30,66,4.6
34,4,5,40.692304,-73.860151,0,0,0,30,64,6.9
1126,12,5,40.692304,-73.860151,0,0,0,30.05,77,11.5
257,16,5,40.692304,-73.860151,0,0,0,30.05,73.9,15
456,20,5,40.692304,-73.860151,0,0,0,30.06,68,13.8
393,0,6,40.692304,-73.860151,0,0,0,30.09,66,9.2
42,4,6,40.692304,-73.860151,1,0,0,30.09,64.9,6.9
48,8,6,40.692304,-73.860151,0,0,0,30.13,66.2,6.9
707,12,6,40.692304,-73.860151,0,0,0,30.13,75.9,10.4
461,16,6,40.692304,-73.860151,0,0,0,30.06,75,18.4
294,20,6,40.692304,-73.860151,0,0,0,30.08,70,15
184,0,0,40.692304,-73.860151,0,0,0,30.09,64.9,5.8
35,4,0,40.692304,-73.860151,0,0,0,30.04,66.9,3.5
779,12,0,40.692304,-73.860151,0,0,0,30.1,82.9,8.1
525,16,0,40.692304,-73.860151,0,0,0,30.06,82,9.2
338,20,0,40.692304,-73.860151,0,0,0,30.1,73,4.6
183,0,1,40.692304,-73.860151,0,0,0,30.13,72,0
22,4,1,40.692304,-73.860151,0,0,0,30.14,73,6.9
725,8,1,40.692304,-73.860151,0,0,0,30.19,80.1,6.9
1892,12,1,40.692304,-73.860151,0,0,0,30.2,81,10.4
564,16,1,40.692304,-73.860151,0,0,0,30.17,77,13.8
437,20,1,40.692304,-73.860151,0,0,0,30.18,69.1,4.6
0,0,6,40.693866,-73.851568,0,0,0,30.24,52,8.1
0,4,6,40.693866,-73.851568,0,0,0,30.26,52,3.5
2,8,6,40.693866,-73.851568,0,0,0,30.3,60.1,8.1
0,12,6,40.693866,-73.851568,0,0,0,30.3,61,13.8
2,16,6,40.693866,-73.851568,0,0,0,30.3,55.9,11.5
1,20,6,40.693866,-73.851568,0,0,0,30.3,51.1,10.4
54,0,0,40.693866,-73.851568,0,0,0,30.32,48.9,6.9
68,4,0,40.693866,-73.851568,0,0,0,30.28,50,5.8
476,8,0,40.693866,-73.851568,0,0,0,30.31,53.1,6.9
1730,12,0,40.693866,-73.851568,0,0,0,30.26,55.9,9.2
3894,8,1,40.693866,-73.851568,0,0,0,30.12,61,8.1
220,12,1,40.693866,-73.851568,0,0,0,30.09,64.9,8.1
2347,20,1,40.693866,-73.851568,0,0,0,29.97,59,23
268,0,2,40.693866,-73.851568,0,0,0,29.98,57.2,15
434,4,2,40.693866,-73.851568,0,0,0,29.92,55,4.6
425,8,2,40.693866,-73.851568,0,1,0,29.95,62.6,19.6
1534,12,2,40.693866,-73.851568,0,1,0.01,29.96,53.6,13.8
502,16,2,40.693866,-73.851568,0,0,0.01,29.95,50,13.8
1624,20,2,40.693866,-73.851568,0,0,0,30.02,51.1,18.4
259,0,3,40.693866,-73.851568,0,0,0,30.01,48.9,15
69,4,3,40.693866,-73.851568,0,0,0,29.99,48,12.7
1292,8,3,40.693866,-73.851568,0,0,0,29.99,55,17.3
1593,12,3,40.693866,-73.851568,0,0,0,29.93,63,20.7
630,16,3,40.693866,-73.851568,0,0,0,29.89,66,23
634,20,3,40.693866,-73.851568,0,0,0,29.95,60.1,13.8
556,0,4,40.693866,-73.851568,0,0,0,29.99,48.9,6.9
87,4,4,40.693866,-73.851568,0,0,0,29.97,50,9.2
559,8,4,40.693866,-73.851568,0,0,0,30.01,57.9,12.7
2197,12,4,40.693866,-73.851568,0,0,0,29.97,66,12.7
800,16,4,40.693866,-73.851568,0,0,0,29.88,62.1,20.7
780,20,4,40.693866,-73.851568,0,0,0,29.89,57,19.6
381,0,5,40.693866,-73.851568,0,0,0,29.89,53.1,8.1
102,4,5,40.693866,-73.851568,0,0,0,29.84,50,6.9
3,8,5,40.693866,-73.851568,0,0,0,29.87,63,8.1
0,12,5,40.693866,-73.851568,0,0,0,29.84,68,12.7
0,16,5,40.693866,-73.851568,0,0,0,29.82,62.1,17.3
10,20,5,40.693866,-73.851568,0,0,0,29.86,62.1,9.2
3,0,6,40.693866,-73.851568,0,0,0,29.87,57,9.2
0,4,6,40.693866,-73.851568,0,0,0,29.88,53.1,5.8
8,8,6,40.693866,-73.851568,0,0,0,29.9,63,9.2
3,12,6,40.693866,-73.851568,0,0,0,29.88,71.1,6.9
6,16,6,40.693866,-73.851568,0,0,0,29.86,68,9.2
7,20,6,40.693866,-73.851568,0,0,0,29.92,60.8,13.8
5,0,0,40.693866,-73.851568,0,0,0,29.97,57,0
30,4,0,40.693866,-73.851568,0,0,0,29.95,55,6.9
1002,8,0,40.693866,-73.851568,0,0,0,30.01,60.1,18.4
1671,12,0,40.693866,-73.851568,0,0,0,29.95,68,8.1
756,16,0,40.693866,-73.851568,0,0,0,29.88,71.1,15
710,20,0,40.693866,-73.851568,0,0,0,29.93,64.9,12.7
282,0,1,40.693866,-73.851568,0,0,0,29.94,59,12.7
77,4,1,40.693866,-73.851568,0,0,0,29.96,55.9,12.7
650,8,1,40.693866,-73.851568,0,0,0,30.01,62.1,18.4
2181,12,1,40.693866,-73.851568,0,0,0,29.96,71.1,15
716,16,1,40.693866,-73.851568,0,0,0,29.96,61,13.8
759,20,1,40.693866,-73.851568,0,0,0,30.01,54,4.6
308,0,2,40.693866,-73.851568,0,0,0,30.06,53.1,6.9
71,4,2,40.693866,-73.851568,0,0,0,30.04,53.1,9.2
783,8,2,40.693866,-73.851568,0,0,0,30.09,57.9,18.4
1970,12,2,40.693866,-73.851568,0,0,0,30.09,63,15
383,16,2,40.693866,-73.851568,0,0,0,30.05,69.1,11.5
378,20,2,40.693866,-73.851568,0,0,0,30.1,55.9,3.5
770,0,3,40.693866,-73.851568,0,0,0,30.09,55.9,3.5
359,4,3,40.693866,-73.851568,0,0,0,30.1,59,3.5
414,8,3,40.693866,-73.851568,0,0,0,30.09,62.1,10.4
2440,12,3,40.693866,-73.851568,0,0,0,30.05,63,11.5
782,16,3,40.693866,-73.851568,0,0,0,30.02,59,13.8
741,20,3,40.693866,-73.851568,0,0,0,30.05,54,9.2
302,0,4,40.693866,-73.851568,0,0,0,30.04,51.1,3.5
88,4,4,40.693866,-73.851568,0,0,0,29.99,54,4.6
247,8,4,40.693866,-73.851568,0,0,0,29.99,59,0
2452,12,4,40.693866,-73.851568,0,0,0,29.98,59,9.2
787,16,4,40.693866,-73.851568,0,0,0,29.89,62.1,8.1
752,20,4,40.693866,-73.851568,0,0,0,29.9,55.9,6.9
362,0,5,40.693866,-73.851568,0,0,0,29.89,57,8.1
108,4,5,40.693866,-73.851568,0,0,0,29.86,55.9,4.6
81,8,5,40.693866,-73.851568,0,0,0,29.88,60.1,9.2
902,12,5,40.693866,-73.851568,0,0,0,29.87,63,10.4
655,16,5,40.693866,-73.851568,0,0,0,29.82,61,9.2
490,20,5,40.693866,-73.851568,0,0,0,29.79,59,9.2
295,0,6,40.693866,-73.851568,0,0,0,29.75,59,5.8
76,4,6,40.693866,-73.851568,0,1,0,29.69,60.8,8.1
94,8,6,40.693866,-73.851568,0,0,0,29.63,61,16.1
595,12,6,40.693866,-73.851568,0,1,0,29.62,60.8,11.5
445,16,6,40.693866,-73.851568,0,0,0,29.59,64.9,12.7
362,20,6,40.693866,-73.851568,0,0,0,29.62,62.1,13.8
236,0,0,40.693866,-73.851568,0,0,0,29.63,62.1,5.8
79,4,0,40.693866,-73.851568,0,0,0,29.62,61,10.4
1017,8,0,40.693866,-73.851568,0,0,0,29.67,61,16.1
1768,12,0,40.693866,-73.851568,0,1,0,29.73,61,12.7
634,16,0,40.693866,-73.851568,0,1,0,29.76,59,11.5
588,20,0,40.693866,-73.851568,0,1,0.01,29.82,60.1,6.9
517,0,1,40.693866,-73.851568,0,1,0,29.88,57,10.4
95,4,1,40.693866,-73.851568,0,1,0.03,29.88,53.6,13.8
823,8,1,40.693866,-73.851568,0,1,0.05,29.91,55.4,11.5
1844,12,1,40.693866,-73.851568,0,1,0,29.92,61,15
572,16,1,40.693866,-73.851568,0,1,0,29.93,63,17.3
495,20,1,40.693866,-73.851568,0,0,0,29.94,63,9.2
400,0,2,40.693866,-73.851568,0,0,0.01,29.94,60.1,13.8
280,4,2,40.693866,-73.851568,0,0,0.01,29.95,63,16.1
1437,8,2,40.693866,-73.851568,0,0,0,29.99,63,15
1353,12,2,40.693866,-73.851568,0,0,0,30,70,16.1
751,16,2,40.693866,-73.851568,0,1,0.3,29.95,62.1,18.4
662,20,2,40.693866,-73.851568,0,1,0,29.94,62.6,12.7
284,0,3,40.693866,-73.851568,0,0,0,29.95,62.1,10.4
81,4,3,40.693866,-73.851568,0,0,0,29.98,61,4.6
435,8,3,40.693866,-73.851568,0,0,0,30.02,63,6.9
2276,12,3,40.693866,-73.851568,0,0,0,30.03,69.8,6.9
812,16,3,40.693866,-73.851568,0,0,0,29.97,66.2,9.2
749,20,3,40.693866,-73.851568,0,0,0,29.99,62.1,5.8
414,0,4,40.693866,-73.851568,0,0,0,29.97,60.8,6.9
64,4,4,40.693866,-73.851568,0,0,0,29.96,59,3.5
427,8,4,40.693866,-73.851568,0,0,0,29.98,60.8,5.8
2311,12,4,40.693866,-73.851568,0,0,0,29.96,63,9.2
846,16,4,40.693866,-73.851568,0,1,0.02,29.94,60.8,5.8
737,20,4,40.693866,-73.851568,0,0,0,29.94,59,8.1
393,0,5,40.693866,-73.851568,0,0,0,29.95,55.9,0
99,4,5,40.693866,-73.851568,0,0,0,29.93,55.9,0
41,8,5,40.693866,-73.851568,1,0,0,29.95,62.6,8.1
929,12,5,40.693866,-73.851568,0,0,0,29.97,66.9,9.2
697,16,5,40.693866,-73.851568,0,0,0,29.95,68,8.1
537,20,5,40.693866,-73.851568,0,0,0,29.98,57.2,3.5
312,0,6,40.693866,-73.851568,0,0,0,30.06,55.9,3.5
109,4,6,40.693866,-73.851568,0,0,0,30.09,55,11.5
50,8,6,40.693866,-73.851568,0,1,0,30.17,57,8.1
673,12,6,40.693866,-73.851568,0,0,0,30.19,55.9,12.7
463,16,6,40.693866,-73.851568,0,0,0,30.19,55,10.4
384,20,6,40.693866,-73.851568,0,0,0,30.16,54,11.5
270,0,0,40.693866,-73.851568,0,0,0,30.15,55,9.2
80,4,0,40.693866,-73.851568,0,1,0,30.12,55.9,9.2
1006,8,0,40.693866,-73.851568,0,0,0.01,30.08,57.9,11.5
1722,12,0,40.693866,-73.851568,0,0,0,30.05,60.8,9.2
762,16,0,40.693866,-73.851568,0,0,0,29.92,63,10.4
709,20,0,40.693866,-73.851568,0,0,0,29.85,62.1,16.1
286,0,1,40.693866,-73.851568,0,0,0,29.82,62.6,9.2
85,4,1,40.693866,-73.851568,1,0,0,29.8,61,5.8
418,8,1,40.693866,-73.851568,1,0,0,29.79,62.6,3.5
2329,12,1,40.693866,-73.851568,0,0,0,29.77,80.1,17.3
856,16,1,40.693866,-73.851568,0,0,0,29.77,80.1,9.2
742,20,1,40.693866,-73.851568,0,0,0,29.8,75,8.1
321,0,2,40.693866,-73.851568,0,0,0,29.84,66,8.1
86,4,2,40.693866,-73.851568,0,0,0,29.87,66,4.6
2784,12,2,40.693866,-73.851568,0,0,0,29.95,75,11.5
811,16,2,40.693866,-73.851568,0,0,0,29.92,75.9,13.8
778,20,2,40.693866,-73.851568,0,0,0,29.94,66.9,8.1
324,0,3,40.693866,-73.851568,0,0,0,29.96,64,3.5
81,4,3,40.693866,-73.851568,0,0,0,29.94,62.1,5.8
439,8,3,40.693866,-73.851568,0,0,0,29.97,66.2,5.8
2368,12,3,40.693866,-73.851568,0,0,0,29.94,71.1,9.2
803,16,3,40.693866,-73.851568,0,0,0,29.89,69.1,9.2
763,20,3,40.693866,-73.851568,0,0,0,29.88,66.9,8.1
354,0,4,40.693866,-73.851568,0,0,0,29.92,66,4.6
79,4,4,40.693866,-73.851568,0,0,0,29.94,64,3.5
243,8,4,40.693866,-73.851568,1,0,0,29.99,73,5.8
2394,12,4,40.693866,-73.851568,1,0,0,29.99,73,12.7
808,16,4,40.693866,-73.851568,0,0,0,29.93,75.9,20.7
850,20,4,40.693866,-73.851568,0,0,0,29.96,66.9,21.9
419,0,5,40.693866,-73.851568,0,0,0,30,66,4.6
100,4,5,40.693866,-73.851568,0,0,0,30,64,6.9
42,8,5,40.693866,-73.851568,0,0,0,30.06,66.9,6.9
443,12,5,40.693866,-73.851568,0,0,0,30.05,77,11.5
992,16,5,40.693866,-73.851568,0,0,0,30.05,73.9,15
714,20,5,40.693866,-73.851568,0,0,0,30.06,68,13.8
372,0,6,40.693866,-73.851568,0,0,0,30.09,66,9.2
53,4,6,40.693866,-73.851568,1,0,0,30.09,64.9,6.9
220,8,6,40.693866,-73.851568,0,0,0,30.13,66.2,6.9
587,12,6,40.693866,-73.851568,0,0,0,30.13,75.9,10.4
565,16,6,40.693866,-73.851568,0,0,0,30.06,75,18.4
472,20,6,40.693866,-73.851568,0,0,0,30.08,70,15
325,0,0,40.693866,-73.851568,0,0,0,30.09,64.9,5.8
80,4,0,40.693866,-73.851568,0,0,0,30.04,66.9,3.5
263,8,0,40.693866,-73.851568,0,1,0.01,30.09,72,13.8
545,12,0,40.693866,-73.851568,0,0,0,30.1,82.9,8.1
600,16,0,40.693866,-73.851568,0,0,0,30.06,82,9.2
565,20,0,40.693866,-73.851568,0,0,0,30.1,73,4.6
382,0,1,40.693866,-73.851568,0,0,0,30.13,72,0
88,4,1,40.693866,-73.851568,0,0,0,30.14,73,6.9
253,8,1,40.693866,-73.851568,0,0,0,30.19,80.1,6.9
2406,12,1,40.693866,-73.851568,0,0,0,30.2,81,10.4
744,16,1,40.693866,-73.851568,0,0,0,30.17,77,13.8
802,20,1,40.693866,-73.851568,0,0,0,30.18,69.1,4.6
0,0,6,40.695184,-73.844326,0,0,0,30.24,52,8.1
0,4,6,40.695184,-73.844326,0,0,0,30.26,52,3.5
0,12,6,40.695184,-73.844326,0,0,0,30.3,61,13.8
0,16,6,40.695184,-73.844326,0,0,0,30.3,55.9,11.5
25,0,0,40.695184,-73.844326,0,0,0,30.32,48.9,6.9
42,4,0,40.695184,-73.844326,0,0,0,30.28,50,5.8
1693,12,0,40.695184,-73.844326,0,0,0,30.26,55.9,9.2
431,16,0,40.695184,-73.844326,0,0,0,30.18,57.9,15
348,20,0,40.695184,-73.844326,0,0,0,30.17,55,5.8
128,0,1,40.695184,-73.844326,0,0,0,30.14,54,3.5
41,4,1,40.695184,-73.844326,0,0,0,30.13,54,4.6
1717,12,1,40.695184,-73.844326,0,0,0,30.09,64.9,8.1
462,16,1,40.695184,-73.844326,0,0,0,30,62.1,16.1
343,20,1,40.695184,-73.844326,0,0,0,29.97,59,23
135,0,2,40.695184,-73.844326,0,0,0,29.98,57.2,15
33,4,2,40.695184,-73.844326,0,0,0,29.92,55,4.6
500,8,2,40.695184,-73.844326,0,1,0,29.95,62.6,19.6
405,12,2,40.695184,-73.844326,0,1,0.01,29.96,53.6,13.8
1186,16,2,40.695184,-73.844326,0,0,0.01,29.95,50,13.8
354,20,2,40.695184,-73.844326,0,0,0,30.02,51.1,18.4
97,0,3,40.695184,-73.844326,0,0,0,30.01,48.9,15
46,4,3,40.695184,-73.844326,0,0,0,29.99,48,12.7
1743,12,3,40.695184,-73.844326,0,0,0,29.93,63,20.7
465,16,3,40.695184,-73.844326,0,0,0,29.89,66,23
354,20,3,40.695184,-73.844326,0,0,0,29.95,60.1,13.8
155,0,4,40.695184,-73.844326,0,0,0,29.99,48.9,6.9
36,4,4,40.695184,-73.844326,0,0,0,29.97,50,9.2
1647,12,4,40.695184,-73.844326,0,0,0,29.97,66,12.7
458,16,4,40.695184,-73.844326,0,0,0,29.88,62.1,20.7
389,20,4,40.695184,-73.844326,0,0,0,29.89,57,19.6
164,0,5,40.695184,-73.844326,0,0,0,29.89,53.1,8.1
36,4,5,40.695184,-73.844326,0,0,0,29.84,50,6.9
1,12,5,40.695184,-73.844326,0,0,0,29.84,68,12.7
0,16,5,40.695184,-73.844326,0,0,0,29.82,62.1,17.3
0,20,5,40.695184,-73.844326,0,0,0,29.86,62.1,9.2
0,0,6,40.695184,-73.844326,0,0,0,29.87,57,9.2
0,4,6,40.695184,-73.844326,0,0,0,29.88,53.1,5.8
0,12,6,40.695184,-73.844326,0,0,0,29.88,71.1,6.9
0,16,6,40.695184,-73.844326,0,0,0,29.86,68,9.2
0,20,6,40.695184,-73.844326,0,0,0,29.92,60.8,13.8
0,0,0,40.695184,-73.844326,0,0,0,29.97,57,0
23,4,0,40.695184,-73.844326,0,0,0,29.95,55,6.9
1395,12,0,40.695184,-73.844326,0,0,0,29.95,68,8.1
444,16,0,40.695184,-73.844326,0,0,0,29.88,71.1,15
353,20,0,40.695184,-73.844326,0,0,0,29.93,64.9,12.7
433,0,1,40.695184,-73.844326,0,0,0,29.94,59,12.7
32,4,1,40.695184,-73.844326,0,0,0,29.96,55.9,12.7
0,8,1,40.695184,-73.844326,0,0,0,30.01,62.1,18.4
1763,12,1,40.695184,-73.844326,0,0,0,29.96,71.1,15
447,16,1,40.695184,-73.844326,0,0,0,29.96,61,13.8
358,20,1,40.695184,-73.844326,0,0,0,30.01,54,4.6
116,0,2,40.695184,-73.844326,0,0,0,30.06,53.1,6.9
35,4,2,40.695184,-73.844326,0,0,0,30.04,53.1,9.2
648,8,2,40.695184,-73.844326,0,0,0,30.09,57.9,18.4
1065,12,2,40.695184,-73.844326,0,0,0,30.09,63,15
446,16,2,40.695184,-73.844326,0,0,0,30.05,69.1,11.5
327,20,2,40.695184,-73.844326,0,0,0,30.1,55.9,3.5
116,0,3,40.695184,-73.844326,0,0,0,30.09,55.9,3.5
40,4,3,40.695184,-73.844326,0,0,0,30.1,59,3.5
1692,12,3,40.695184,-73.844326,0,0,0,30.05,63,11.5
452,16,3,40.695184,-73.844326,0,0,0,30.02,59,13.8
339,20,3,40.695184,-73.844326,0,0,0,30.05,54,9.2
131,0,4,40.695184,-73.844326,0,0,0,30.04,51.1,3.5
41,4,4,40.695184,-73.844326,0,0,0,29.99,54,4.6
1645,12,4,40.695184,-73.844326,0,0,0,29.98,59,9.2
423,16,4,40.695184,-73.844326,0,0,0,29.89,62.1,8.1
361,20,4,40.695184,-73.844326,0,0,0,29.9,55.9,6.9
168,0,5,40.695184,-73.844326,0,0,0,29.89,57,8.1
31,4,5,40.695184,-73.844326,0,0,0,29.86,55.9,4.6
70,8,5,40.695184,-73.844326,0,0,0,29.88,60.1,9.2
645,12,5,40.695184,-73.844326,0,0,0,29.87,63,10.4
345,16,5,40.695184,-73.844326,0,0,0,29.82,61,9.2
240,20,5,40.695184,-73.844326,0,0,0,29.79,59,9.2
141,0,6,40.695184,-73.844326,0,0,0,29.75,59,5.8
43,4,6,40.695184,-73.844326,0,1,0,29.69,60.8,8.1
93,8,6,40.695184,-73.844326,0,0,0,29.63,61,16.1
370,12,6,40.695184,-73.844326,0,1,0,29.62,60.8,11.5
294,16,6,40.695184,-73.844326,0,0,0,29.59,64.9,12.7
211,20,6,40.695184,-73.844326,0,0,0,29.62,62.1,13.8
128,0,0,40.695184,-73.844326,0,0,0,29.63,62.1,5.8
36,4,0,40.695184,-73.844326,0,0,0,29.62,61,10.4
502,8,0,40.695184,-73.844326,0,0,0,29.67,61,16.1
244,12,0,40.695184,-73.844326,0,1,0,29.73,61,12.7
737,16,0,40.695184,-73.844326,0,1,0,29.76,59,11.5
662,20,0,40.695184,-73.844326,0,1,0.01,29.82,60.1,6.9
416,0,1,40.695184,-73.844326,0,1,0,29.88,57,10.4
37,4,1,40.695184,-73.844326,0,1,0.03,29.88,53.6,13.8
1695,12,1,40.695184,-73.844326,0,1,0,29.92,61,15
480,16,1,40.695184,-73.844326,0,1,0,29.93,63,17.3
324,20,1,40.695184,-73.844326,0,0,0,29.94,63,9.2
98,0,2,40.695184,-73.844326,0,0,0.01,29.94,60.1,13.8
38,4,2,40.695184,-73.844326,0,0,0.01,29.95,63,16.1
325,8,2,40.695184,-73.844326,0,0,0,29.99,63,15
1343,12,2,40.695184,-73.844326,0,0,0,30,70,16.1
448,16,2,40.695184,-73.844326,0,1,0.3,29.95,62.1,18.4
301,20,2,40.695184,-73.844326,0,1,0,29.94,62.6,12.7
116,0,3,40.695184,-73.844326,0,0,0,29.95,62.1,10.4
28,4,3,40.695184,-73.844326,0,0,0,29.98,61,4.6
653,8,3,40.695184,-73.844326,0,0,0,30.02,63,6.9
1023,12,3,40.695184,-73.844326,0,0,0,30.03,69.8,6.9
479,16,3,40.695184,-73.844326,0,0,0,29.97,66.2,9.2
338,20,3,40.695184,-73.844326,0,0,0,29.99,62.1,5.8
121,0,4,40.695184,-73.844326,0,0,0,29.97,60.8,6.9
38,4,4,40.695184,-73.844326,0,0,0,29.96,59,3.5
1599,12,4,40.695184,-73.844326,0,0,0,29.96,63,9.2
444,16,4,40.695184,-73.844326,0,1,0.02,29.94,60.8,5.8
367,20,4,40.695184,-73.844326,0,0,0,29.94,59,8.1
150,0,5,40.695184,-73.844326,0,0,0,29.95,55.9,0
33,4,5,40.695184,-73.844326,0,0,0,29.93,55.9,0
136,8,5,40.695184,-73.844326,1,0,0,29.95,62.6,8.1
674,12,5,40.695184,-73.844326,0,0,0,29.97,66.9,9.2
349,16,5,40.695184,-73.844326,0,0,0,29.95,68,8.1
276,20,5,40.695184,-73.844326,0,0,0,29.98,57.2,3.5
159,0,6,40.695184,-73.844326,0,0,0,30.06,55.9,3.5
49,4,6,40.695184,-73.844326,0,0,0,30.09,55,11.5
54,8,6,40.695184,-73.844326,0,1,0,30.17,57,8.1
435,12,6,40.695184,-73.844326,0,0,0,30.19,55.9,12.7
327,16,6,40.695184,-73.844326,0,0,0,30.19,55,10.4
196,20,6,40.695184,-73.844326,0,0,0,30.16,54,11.5
109,0,0,40.695184,-73.844326,0,0,0,30.15,55,9.2
34,4,0,40.695184,-73.844326,0,1,0,30.12,55.9,9.2
279,8,0,40.695184,-73.844326,0,0,0.01,30.08,57.9,11.5
