ENTRIESn_hourly,hour,day_week,weekday,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
1,0,6,0,40.692304,-73.860151,0,0,0,30.28,54.4,9.46
0,4,6,0,40.692304,-73.860151,0,0,0,30.28,54.4,9.46
0,12,6,0,40.692304,-73.860151,0,0,0,30.28,54.4,9.46
1,16,6,0,40.692304,-73.860151,0,0,0,30.28,54.4,9.46
0,20,6,0,40.692304,-73.860151,0,0,0,30.28,54.4,9.46
55,0,0,1,40.692304,-73.860151,0,0,0,30.25333333,53.46666667,8.266666667
35,4,0,1,40.692304,-73.860151,0,0,0,30.25333333,53.46666667,8.266666667
786,8,0,1,40.692304,-73.860151,0,0,0,30.25333333,53.46666667,8.266666667
1838,12,0,1,40.692304,-73.860151,0,0,0,30.25333333,53.46666667,8.266666667
541,16,0,1,40.692304,-73.860151,0,0,0,30.25333333,53.46666667,8.266666667
419,20,0,1,40.692304,-73.860151,0,0,0,30.25333333,53.46666667,8.266666667
194,0,1,1,40.692304,-73.860151,0,0,0,30.075,59.16666667,10.56666667
22,4,1,1,40.692304,-73.860151,0,0,0,30.075,59.16666667,10.56666667
1189,8,1,1,40.692304,-73.860151,0,0,0,30.075,59.16666667,10.56666667
1498,12,1,1,40.692304,-73.860151,0,0,0,30.075,59.16666667,10.56666667
606,16,1,1,40.692304,-73.860151,0,0,0,30.075,59.16666667,10.56666667
482,20,1,1,40.692304,-73.860151,0,0,0,30.075,59.16666667,10.56666667
178,0,2,1,40.692304,-73.860151,0,0,0.004,29.966,53.38,13.12
37,4,2,1,40.692304,-73.860151,0,0,0.004,29.966,53.38,13.12
2636,12,2,1,40.692304,-73.860151,0,1,0.004,29.966,53.38,13.12
569,16,2,1,40.692304,-73.860151,0,0,0.004,29.966,53.38,13.12
406,20,2,1,40.692304,-73.860151,0,0,0.004,29.966,53.38,13.12
163,0,3,1,40.692304,-73.860151,0,0,0,29.96,56.83333333,17.08333333
35,4,3,1,40.692304,-73.860151,0,0,0,29.96,56.83333333,17.08333333
495,8,3,1,40.692304,-73.860151,0,0,0,29.96,56.83333333,17.08333333
2161,12,3,1,40.692304,-73.860151,0,0,0,29.96,56.83333333,17.08333333
617,16,3,1,40.692304,-73.860151,0,0,0,29.96,56.83333333,17.08333333
461,20,3,1,40.692304,-73.860151,0,0,0,29.96,56.83333333,17.08333333
194,0,4,1,40.692304,-73.860151,0,0,0,29.95166667,56.98333333,13.63333333
22,4,4,1,40.692304,-73.860151,0,0,0,29.95166667,56.98333333,13.63333333
1412,8,4,1,40.692304,-73.860151,0,0,0,29.95166667,56.98333333,13.63333333
1155,12,4,1,40.692304,-73.860151,0,0,0,29.95166667,56.98333333,13.63333333
627,16,4,1,40.692304,-73.860151,0,0,0,29.95166667,56.98333333,13.63333333
499,20,4,1,40.692304,-73.860151,0,0,0,29.95166667,56.98333333,13.63333333
219,0,5,0,40.692304,-73.860151,0,0,0,29.8525,56.825,10.375
23,4,5,0,40.692304,-73.860151,0,0,0,29.8525,56.825,10.375
12,16,5,0,40.692304,-73.860151,0,0,0,29.8525,56.825,10.375
1,20,5,0,40.692304,-73.860151,0,0,0,29.8525,56.825,10.375
0,0,6,0,40.692304,-73.860151,0,0,0,29.885,62.16666667,9.016666667
0,4,6,0,40.692304,-73.860151,0,0,0,29.885,62.16666667,9.016666667
0,8,6,0,40.692304,-73.860151,0,0,0,29.885,62.16666667,9.016666667
1,12,6,0,40.692304,-73.860151,0,0,0,29.885,62.16666667,9.016666667
0,16,6,0,40.692304,-73.860151,0,0,0,29.885,62.16666667,9.016666667
0,20,6,0,40.692304,-73.860151,0,0,0,29.885,62.16666667,9.016666667
12,0,0,1,40.692304,-73.860151,0,0,0,29.936,63.2,8.54
25,4,0,1,40.692304,-73.860151,0,0,0,29.936,63.2,8.54
2584,12,0,1,40.692304,-73.860151,0,0,0,29.936,63.2,8.54
565,16,0,1,40.692304,-73.860151,0,0,0,29.936,63.2,8.54
403,20,0,1,40.692304,-73.860151,0,0,0,29.936,63.2,8.54
203,0,1,1,40.692304,-73.860151,0,0,0,29.966,60.2,11.76
36,4,1,1,40.692304,-73.860151,0,0,0,29.966,60.2,11.76
2705,12,1,1,40.692304,-73.860151,0,0,0,29.966,60.2,11.76
624,16,1,1,40.692304,-73.860151,0,0,0,29.966,60.2,11.76
441,20,1,1,40.692304,-73.860151,0,0,0,29.966,60.2,11.76
190,0,2,1,40.692304,-73.860151,0,0,0,30.068,58.84,9.22
44,4,2,1,40.692304,-73.860151,0,0,0,30.068,58.84,9.22
2695,12,2,1,40.692304,-73.860151,0,0,0,30.068,58.84,9.22
601,16,2,1,40.692304,-73.860151,0,0,0,30.068,58.84,9.22
439,20,2,1,40.692304,-73.860151,0,0,0,30.068,58.84,9.22
177,0,3,1,40.692304,-73.860151,0,0,0,30.06666667,58.83333333,8.65
47,4,3,1,40.692304,-73.860151,0,0,0,30.06666667,58.83333333,8.65
1028,8,3,1,40.692304,-73.860151,0,0,0,30.06666667,58.83333333,8.65
1629,12,3,1,40.692304,-73.860151,0,0,0,30.06666667,58.83333333,8.65
583,16,3,1,40.692304,-73.860151,0,0,0,30.06666667,58.83333333,8.65
433,20,3,1,40.692304,-73.860151,0,0,0,30.06666667,58.83333333,8.65
200,0,4,1,40.692304,-73.860151,0,0,0,29.965,56.85,5.383333333
37,4,4,1,40.692304,-73.860151,0,0,0,29.965,56.85,5.383333333
428,8,4,1,40.692304,-73.860151,0,0,0,29.965,56.85,5.383333333
2108,12,4,1,40.692304,-73.860151,0,0,0,29.965,56.85,5.383333333
565,16,4,1,40.692304,-73.860151,0,0,0,29.965,56.85,5.383333333
505,20,4,1,40.692304,-73.860151,0,0,0,29.965,56.85,5.383333333
250,0,5,0,40.692304,-73.860151,0,0,0,29.85166667,59.33333333,8.45
32,4,5,0,40.692304,-73.860151,0,0,0,29.85166667,59.33333333,8.45
76,8,5,0,40.692304,-73.860151,0,0,0,29.85166667,59.33333333,8.45
1003,12,5,0,40.692304,-73.860151,0,0,0,29.85166667,59.33333333,8.45
520,16,5,0,40.692304,-73.860151,0,0,0,29.85166667,59.33333333,8.45
362,20,5,0,40.692304,-73.860151,0,0,0,29.85166667,59.33333333,8.45
200,0,6,0,40.692304,-73.860151,0,0,0,29.65,61.43333333,11.33333333
25,4,6,0,40.692304,-73.860151,0,1,0,29.65,61.43333333,11.33333333
208,8,6,0,40.692304,-73.860151,0,0,0,29.65,61.43333333,11.33333333
523,12,6,0,40.692304,-73.860151,0,1,0,29.65,61.43333333,11.33333333
385,16,6,0,40.692304,-73.860151,0,0,0,29.65,61.43333333,11.33333333
271,20,6,0,40.692304,-73.860151,0,0,0,29.65,61.43333333,11.33333333
145,0,0,1,40.692304,-73.860151,0,0,0.001666667,29.705,60.7,10.56666667
40,4,0,1,40.692304,-73.860151,0,0,0.001666667,29.705,60.7,10.56666667
778,8,0,1,40.692304,-73.860151,0,0,0.001666667,29.705,60.7,10.56666667
1799,12,0,1,40.692304,-73.860151,0,1,0.001666667,29.705,60.7,10.56666667
578,16,0,1,40.692304,-73.860151,0,1,0.001666667,29.705,60.7,10.56666667
372,20,0,1,40.692304,-73.860151,0,1,0.001666667,29.705,60.7,10.56666667
167,0,1,1,40.692304,-73.860151,0,1,0.013333333,29.91,58.83333333,12.86666667
43,4,1,1,40.692304,-73.860151,0,1,0.013333333,29.91,58.83333333,12.86666667
672,8,1,1,40.692304,-73.860151,0,1,0.013333333,29.91,58.83333333,12.86666667
1920,12,1,1,40.692304,-73.860151,0,1,0.013333333,29.91,58.83333333,12.86666667
527,16,1,1,40.692304,-73.860151,0,1,0.013333333,29.91,58.83333333,12.86666667
450,20,1,1,40.692304,-73.860151,0,0,0.013333333,29.91,58.83333333,12.86666667
184,0,2,1,40.692304,-73.860151,0,0,0.053333333,29.96166667,63.46666667,15.35
44,4,2,1,40.692304,-73.860151,0,0,0.053333333,29.96166667,63.46666667,15.35
408,8,2,1,40.692304,-73.860151,0,0,0.053333333,29.96166667,63.46666667,15.35
2188,12,2,1,40.692304,-73.860151,0,0,0.053333333,29.96166667,63.46666667,15.35
581,16,2,1,40.692304,-73.860151,0,1,0.053333333,29.96166667,63.46666667,15.35
392,20,2,1,40.692304,-73.860151,0,1,0.053333333,29.96166667,63.46666667,15.35
150,0,3,1,40.692304,-73.860151,0,0,0,29.984,64.24,7.38
47,4,3,1,40.692304,-73.860151,0,0,0,29.984,64.24,7.38
2616,12,3,1,40.692304,-73.860151,0,0,0,29.984,64.24,7.38
525,16,3,1,40.692304,-73.860151,0,0,0,29.984,64.24,7.38
429,20,3,1,40.692304,-73.860151,0,0,0,29.984,64.24,7.38
197,0,4,1,40.692304,-73.860151,0,0,0.004,29.954,60.52,6.7
45,4,4,1,40.692304,-73.860151,0,0,0.004,29.954,60.52,6.7
2486,12,4,1,40.692304,-73.860151,0,0,0.004,29.954,60.52,6.7
590,16,4,1,40.692304,-73.860151,0,1,0.004,29.954,60.52,6.7
441,20,4,1,40.692304,-73.860151,0,0,0.004,29.954,60.52,6.7
235,0,5,0,40.692304,-73.860151,0,0,0,29.956,60.78,4.16
45,4,5,0,40.692304,-73.860151,0,0,0,29.956,60.78,4.16
1170,12,5,0,40.692304,-73.860151,0,0,0,29.956,60.78,4.16
508,16,5,0,40.692304,-73.860151,0,0,0,29.956,60.78,4.16
342,20,5,0,40.692304,-73.860151,0,0,0,29.956,60.78,4.16
275,0,6,0,40.692304,-73.860151,0,0,0,30.14333333,55.46666667,9.616666667
44,4,6,0,40.692304,-73.860151,0,0,0,30.14333333,55.46666667,9.616666667
87,8,6,0,40.692304,-73.860151,0,1,0,30.14333333,55.46666667,9.616666667
709,12,6,0,40.692304,-73.860151,0,0,0,30.14333333,55.46666667,9.616666667
410,16,6,0,40.692304,-73.860151,0,0,0,30.14333333,55.46666667,9.616666667
248,20,6,0,40.692304,-73.860151,0,0,0,30.14333333,55.46666667,9.616666667
143,0,0,1,40.692304,-73.860151,0,0,0.001666667,30.02833333,59.11666667,10.93333333
42,4,0,1,40.692304,-73.860151,0,1,0.001666667,30.02833333,59.11666667,10.93333333
502,8,0,1,40.692304,-73.860151,0,0,0.001666667,30.02833333,59.11666667,10.93333333
2076,12,0,1,40.692304,-73.860151,0,0,0.001666667,30.02833333,59.11666667,10.93333333
539,16,0,1,40.692304,-73.860151,0,0,0.001666667,30.02833333,59.11666667,10.93333333
426,20,0,1,40.692304,-73.860151,0,0,0.001666667,30.02833333,59.11666667,10.93333333
177,0,1,1,40.692304,-73.860151,0,0,0,29.79166667,70.23333333,8.85
50,4,1,1,40.692304,-73.860151,1,0,0,29.79166667,70.23333333,8.85
970,8,1,1,40.692304,-73.860151,1,0,0,29.79166667,70.23333333,8.85
1695,12,1,1,40.692304,-73.860151,0,0,0,29.79166667,70.23333333,8.85
616,16,1,1,40.692304,-73.860151,0,0,0,29.79166667,70.23333333,8.85
468,20,1,1,40.692304,-73.860151,0,0,0,29.79166667,70.23333333,8.85
182,0,2,1,40.692304,-73.860151,0,0,0,29.90833333,70.46666667,8.65
44,4,2,1,40.692304,-73.860151,0,0,0,29.90833333,70.46666667,8.65
456,8,2,1,40.692304,-73.860151,0,0,0,29.90833333,70.46666667,8.65
2224,12,2,1,40.692304,-73.860151,0,0,0,29.90833333,70.46666667,8.65
599,16,2,1,40.692304,-73.860151,0,0,0,29.90833333,70.46666667,8.65
456,20,2,1,40.692304,-73.860151,0,0,0,29.90833333,70.46666667,8.65
168,0,3,1,40.692304,-73.860151,0,0,0,29.922,66.64,7.16
57,4,3,1,40.692304,-73.860151,0,0,0,29.922,66.64,7.16
2679,12,3,1,40.692304,-73.860151,0,0,0,29.922,66.64,7.16
606,16,3,1,40.692304,-73.860151,0,0,0,29.922,66.64,7.16
427,20,3,1,40.692304,-73.860151,0,0,0,29.922,66.64,7.16
221,0,4,1,40.692304,-73.860151,0,0,0,29.948,69.16,12.68
59,4,4,1,40.692304,-73.860151,0,0,0,29.948,69.16,12.68
2488,12,4,1,40.692304,-73.860151,1,0,0,29.948,69.16,12.68
575,16,4,1,40.692304,-73.860151,0,0,0,29.948,69.16,12.68
500,20,4,1,40.692304,-73.860151,0,0,0,29.948,69.16,12.68
269,0,5,0,40.692304,-73.860151,0,0,0,30.032,69.78,10.36
34,4,5,0,40.692304,-73.860151,0,0,0,30.032,69.78,10.36
1126,12,5,0,40.692304,-73.860151,0,0,0,30.032,69.78,10.36
257,16,5,0,40.692304,-73.860151,0,0,0,30.032,69.78,10.36
456,20,5,0,40.692304,-73.860151,0,0,0,30.032,69.78,10.36
393,0,6,0,40.692304,-73.860151,0,0,0,30.09666667,69.66666667,11.13333333
42,4,6,0,40.692304,-73.860151,1,0,0,30.09666667,69.66666667,11.13333333
48,8,6,0,40.692304,-73.860151,0,0,0,30.09666667,69.66666667,11.13333333
707,12,6,0,40.692304,-73.860151,0,0,0,30.09666667,69.66666667,11.13333333
461,16,6,0,40.692304,-73.860151,0,0,0,30.09666667,69.66666667,11.13333333
294,20,6,0,40.692304,-73.860151,0,0,0,30.09666667,69.66666667,11.13333333
184,0,0,1,40.692304,-73.860151,0,0,0,30.078,73.94,6.24
35,4,0,1,40.692304,-73.860151,0,0,0,30.078,73.94,6.24
779,12,0,1,40.692304,-73.860151,0,0,0,30.078,73.94,6.24
525,16,0,1,40.692304,-73.860151,0,0,0,30.078,73.94,6.24
338,20,0,1,40.692304,-73.860151,0,0,0,30.078,73.94,6.24
183,0,1,1,40.692304,-73.860151,0,0,0,30.16833333,75.36666667,7.1
22,4,1,1,40.692304,-73.860151,0,0,0,30.16833333,75.36666667,7.1
725,8,1,1,40.692304,-73.860151,0,0,0,30.16833333,75.36666667,7.1
1892,12,1,1,40.692304,-73.860151,0,0,0,30.16833333,75.36666667,7.1
564,16,1,1,40.692304,-73.860151,0,0,0,30.16833333,75.36666667,7.1
437,20,1,1,40.692304,-73.860151,0,0,0,30.16833333,75.36666667,7.1
0,0,6,0,40.693866,-73.851568,0,0,0,30.28333333,55.35,9.233333333
0,4,6,0,40.693866,-73.851568,0,0,0,30.28333333,55.35,9.233333333
2,8,6,0,40.693866,-73.851568,0,0,0,30.28333333,55.35,9.233333333
0,12,6,0,40.693866,-73.851568,0,0,0,30.28333333,55.35,9.233333333
2,16,6,0,40.693866,-73.851568,0,0,0,30.28333333,55.35,9.233333333
1,20,6,0,40.693866,-73.851568,0,0,0,30.28333333,55.35,9.233333333
54,0,0,1,40.693866,-73.851568,0,0,0,30.2925,51.975,7.2
68,4,0,1,40.693866,-73.851568,0,0,0,30.2925,51.975,7.2
476,8,0,1,40.693866,-73.851568,0,0,0,30.2925,51.975,7.2
1730,12,0,1,40.693866,-73.851568,0,0,0,30.2925,51.975,7.2
3894,8,1,1,40.693866,-73.851568,0,0,0,30.06,61.63333333,13.06666667
220,12,1,1,40.693866,-73.851568,0,0,0,30.06,61.63333333,13.06666667
2347,20,1,1,40.693866,-73.851568,0,0,0,30.06,61.63333333,13.06666667
268,0,2,1,40.693866,-73.851568,0,0,0.003333333,29.96333333,54.91666667,14.2
434,4,2,1,40.693866,-73.851568,0,0,0.003333333,29.96333333,54.91666667,14.2
425,8,2,1,40.693866,-73.851568,0,1,0.003333333,29.96333333,54.91666667,14.2
1534,12,2,1,40.693866,-73.851568,0,1,0.003333333,29.96333333,54.91666667,14.2
502,16,2,1,40.693866,-73.851568,0,0,0.003333333,29.96333333,54.91666667,14.2
1624,20,2,1,40.693866,-73.851568,0,0,0.003333333,29.96333333,54.91666667,14.2
259,0,3,1,40.693866,-73.851568,0,0,0,29.96,56.83333333,17.08333333
69,4,3,1,40.693866,-73.851568,0,0,0,29.96,56.83333333,17.08333333
1292,8,3,1,40.693866,-73.851568,0,0,0,29.96,56.83333333,17.08333333
1593,12,3,1,40.693866,-73.851568,0,0,0,29.96,56.83333333,17.08333333
630,16,3,1,40.693866,-73.851568,0,0,0,29.96,56.83333333,17.08333333
634,20,3,1,40.693866,-73.851568,0,0,0,29.96,56.83333333,17.08333333
556,0,4,1,40.693866,-73.851568,0,0,0,29.95166667,56.98333333,13.63333333
87,4,4,1,40.693866,-73.851568,0,0,0,29.95166667,56.98333333,13.63333333
559,8,4,1,40.693866,-73.851568,0,0,0,29.95166667,56.98333333,13.63333333
2197,12,4,1,40.693866,-73.851568,0,0,0,29.95166667,56.98333333,13.63333333
800,16,4,1,40.693866,-73.851568,0,0,0,29.95166667,56.98333333,13.63333333
780,20,4,1,40.693866,-73.851568,0,0,0,29.95166667,56.98333333,13.63333333
381,0,5,0,40.693866,-73.851568,0,0,0,29.85333333,59.71666667,10.38333333
102,4,5,0,40.693866,-73.851568,0,0,0,29.85333333,59.71666667,10.38333333
3,8,5,0,40.693866,-73.851568,0,0,0,29.85333333,59.71666667,10.38333333
0,12,5,0,40.693866,-73.851568,0,0,0,29.85333333,59.71666667,10.38333333
0,16,5,0,40.693866,-73.851568,0,0,0,29.85333333,59.71666667,10.38333333
10,20,5,0,40.693866,-73.851568,0,0,0,29.85333333,59.71666667,10.38333333
3,0,6,0,40.693866,-73.851568,0,0,0,29.885,62.16666667,9.016666667
0,4,6,0,40.693866,-73.851568,0,0,0,29.885,62.16666667,9.016666667
8,8,6,0,40.693866,-73.851568,0,0,0,29.885,62.16666667,9.016666667
3,12,6,0,40.693866,-73.851568,0,0,0,29.885,62.16666667,9.016666667
6,16,6,0,40.693866,-73.851568,0,0,0,29.885,62.16666667,9.016666667
7,20,6,0,40.693866,-73.851568,0,0,0,29.885,62.16666667,9.016666667
5,0,0,1,40.693866,-73.851568,0,0,0,29.94833333,62.68333333,10.18333333
30,4,0,1,40.693866,-73.851568,0,0,0,29.94833333,62.68333333,10.18333333
1002,8,0,1,40.693866,-73.851568,0,0,0,29.94833333,62.68333333,10.18333333
1671,12,0,1,40.693866,-73.851568,0,0,0,29.94833333,62.68333333,10.18333333
756,16,0,1,40.693866,-73.851568,0,0,0,29.94833333,62.68333333,10.18333333
710,20,0,1,40.693866,-73.851568,0,0,0,29.94833333,62.68333333,10.18333333
282,0,1,1,40.693866,-73.851568,0,0,0,29.97333333,60.51666667,12.86666667
77,4,1,1,40.693866,-73.851568,0,0,0,29.97333333,60.51666667,12.86666667
650,8,1,1,40.693866,-73.851568,0,0,0,29.97333333,60.51666667,12.86666667
2181,12,1,1,40.693866,-73.851568,0,0,0,29.97333333,60.51666667,12.86666667
716,16,1,1,40.693866,-73.851568,0,0,0,29.97333333,60.51666667,12.86666667
759,20,1,1,40.693866,-73.851568,0,0,0,29.97333333,60.51666667,12.86666667
308,0,2,1,40.693866,-73.851568,0,0,0,30.07166667,58.68333333,10.75
71,4,2,1,40.693866,-73.851568,0,0,0,30.07166667,58.68333333,10.75
783,8,2,1,40.693866,-73.851568,0,0,0,30.07166667,58.68333333,10.75
1970,12,2,1,40.693866,-73.851568,0,0,0,30.07166667,58.68333333,10.75
383,16,2,1,40.693866,-73.851568,0,0,0,30.07166667,58.68333333,10.75
378,20,2,1,40.693866,-73.851568,0,0,0,30.07166667,58.68333333,10.75
770,0,3,1,40.693866,-73.851568,0,0,0,30.06666667,58.83333333,8.65
359,4,3,1,40.693866,-73.851568,0,0,0,30.06666667,58.83333333,8.65
414,8,3,1,40.693866,-73.851568,0,0,0,30.06666667,58.83333333,8.65
2440,12,3,1,40.693866,-73.851568,0,0,0,30.06666667,58.83333333,8.65
782,16,3,1,40.693866,-73.851568,0,0,0,30.06666667,58.83333333,8.65
741,20,3,1,40.693866,-73.851568,0,0,0,30.06666667,58.83333333,8.65
302,0,4,1,40.693866,-73.851568,0,0,0,29.965,56.85,5.383333333
88,4,4,1,40.693866,-73.851568,0,0,0,29.965,56.85,5.383333333
247,8,4,1,40.693866,-73.851568,0,0,0,29.965,56.85,5.383333333
2452,12,4,1,40.693866,-73.851568,0,0,0,29.965,56.85,5.383333333
787,16,4,1,40.693866,-73.851568,0,0,0,29.965,56.85,5.383333333
752,20,4,1,40.693866,-73.851568,0,0,0,29.965,56.85,5.383333333
362,0,5,0,40.693866,-73.851568,0,0,0,29.85166667,59.33333333,8.45
108,4,5,0,40.693866,-73.851568,0,0,0,29.85166667,59.33333333,8.45
81,8,5,0,40.693866,-73.851568,0,0,0,29.85166667,59.33333333,8.45
902,12,5,0,40.693866,-73.851568,0,0,0,29.85166667,59.33333333,8.45
655,16,5,0,40.693866,-73.851568,0,0,0,29.85166667,59.33333333,8.45
490,20,5,0,40.693866,-73.851568,0,0,0,29.85166667,59.33333333,8.45
295,0,6,0,40.693866,-73.851568,0,0,0,29.65,61.43333333,11.33333333
76,4,6,0,40.693866,-73.851568,0,1,0,29.65,61.43333333,11.33333333
94,8,6,0,40.693866,-73.851568,0,0,0,29.65,61.43333333,11.33333333
595,12,6,0,40.693866,-73.851568,0,1,0,29.65,61.43333333,11.33333333
445,16,6,0,40.693866,-73.851568,0,0,0,29.65,61.43333333,11.33333333
362,20,6,0,40.693866,-73.851568,0,0,0,29.65,61.43333333,11.33333333
236,0,0,1,40.693866,-73.851568,0,0,0.001666667,29.705,60.7,10.56666667
79,4,0,1,40.693866,-73.851568,0,0,0.001666667,29.705,60.7,10.56666667
1017,8,0,1,40.693866,-73.851568,0,0,0.001666667,29.705,60.7,10.56666667
1768,12,0,1,40.693866,-73.851568,0,1,0.001666667,29.705,60.7,10.56666667
634,16,0,1,40.693866,-73.851568,0,1,0.001666667,29.705,60.7,10.56666667
588,20,0,1,40.693866,-73.851568,0,1,0.001666667,29.705,60.7,10.56666667
517,0,1,1,40.693866,-73.851568,0,1,0.013333333,29.91,58.83333333,12.86666667
95,4,1,1,40.693866,-73.851568,0,1,0.013333333,29.91,58.83333333,12.86666667
823,8,1,1,40.693866,-73.851568,0,1,0.013333333,29.91,58.83333333,12.86666667
1844,12,1,1,40.693866,-73.851568,0,1,0.013333333,29.91,58.83333333,12.86666667
572,16,1,1,40.693866,-73.851568,0,1,0.013333333,29.91,58.83333333,12.86666667
495,20,1,1,40.693866,-73.851568,0,0,0.013333333,29.91,58.83333333,12.86666667
400,0,2,1,40.693866,-73.851568,0,0,0.053333333,29.96166667,63.46666667,15.35
280,4,2,1,40.693866,-73.851568,0,0,0.053333333,29.96166667,63.46666667,15.35
1437,8,2,1,40.693866,-73.851568,0,0,0.053333333,29.96166667,63.46666667,15.35
1353,12,2,1,40.693866,-73.851568,0,0,0.053333333,29.96166667,63.46666667,15.35
751,16,2,1,40.693866,-73.851568,0,1,0.053333333,29.96166667,63.46666667,15.35
662,20,2,1,40.693866,-73.851568,0,1,0.053333333,29.96166667,63.46666667,15.35
284,0,3,1,40.693866,-73.851568,0,0,0,29.99,64.03333333,7.3
81,4,3,1,40.693866,-73.851568,0,0,0,29.99,64.03333333,7.3
435,8,3,1,40.693866,-73.851568,0,0,0,29.99,64.03333333,7.3
2276,12,3,1,40.693866,-73.851568,0,0,0,29.99,64.03333333,7.3
812,16,3,1,40.693866,-73.851568,0,0,0,29.99,64.03333333,7.3
749,20,3,1,40.693866,-73.851568,0,0,0,29.99,64.03333333,7.3
414,0,4,1,40.693866,-73.851568,0,0,0.003333333,29.95833333,60.56666667,6.55
64,4,4,1,40.693866,-73.851568,0,0,0.003333333,29.95833333,60.56666667,6.55
427,8,4,1,40.693866,-73.851568,0,0,0.003333333,29.95833333,60.56666667,6.55
2311,12,4,1,40.693866,-73.851568,0,0,0.003333333,29.95833333,60.56666667,6.55
846,16,4,1,40.693866,-73.851568,0,1,0.003333333,29.95833333,60.56666667,6.55
737,20,4,1,40.693866,-73.851568,0,0,0.003333333,29.95833333,60.56666667,6.55
393,0,5,0,40.693866,-73.851568,0,0,0,29.955,61.08333333,4.816666667
99,4,5,0,40.693866,-73.851568,0,0,0,29.955,61.08333333,4.816666667
41,8,5,0,40.693866,-73.851568,1,0,0,29.955,61.08333333,4.816666667
929,12,5,0,40.693866,-73.851568,0,0,0,29.955,61.08333333,4.816666667
697,16,5,0,40.693866,-73.851568,0,0,0,29.955,61.08333333,4.816666667
537,20,5,0,40.693866,-73.851568,0,0,0,29.955,61.08333333,4.816666667
312,0,6,0,40.693866,-73.851568,0,0,0,30.14333333,55.46666667,9.616666667
109,4,6,0,40.693866,-73.851568,0,0,0,30.14333333,55.46666667,9.616666667
50,8,6,0,40.693866,-73.851568,0,1,0,30.14333333,55.46666667,9.616666667
673,12,6,0,40.693866,-73.851568,0,0,0,30.14333333,55.46666667,9.616666667
463,16,6,0,40.693866,-73.851568,0,0,0,30.14333333,55.46666667,9.616666667
384,20,6,0,40.693866,-73.851568,0,0,0,30.14333333,55.46666667,9.616666667
270,0,0,1,40.693866,-73.851568,0,0,0.001666667,30.02833333,59.11666667,10.93333333
80,4,0,1,40.693866,-73.851568,0,1,0.001666667,30.02833333,59.11666667,10.93333333
1006,8,0,1,40.693866,-73.851568,0,0,0.001666667,30.02833333,59.11666667,10.93333333
1722,12,0,1,40.693866,-73.851568,0,0,0.001666667,30.02833333,59.11666667,10.93333333
762,16,0,1,40.693866,-73.851568,0,0,0.001666667,30.02833333,59.11666667,10.93333333
709,20,0,1,40.693866,-73.851568,0,0,0.001666667,30.02833333,59.11666667,10.93333333
286,0,1,1,40.693866,-73.851568,0,0,0,29.79166667,70.23333333,8.85
85,4,1,1,40.693866,-73.851568,1,0,0,29.79166667,70.23333333,8.85
418,8,1,1,40.693866,-73.851568,1,0,0,29.79166667,70.23333333,8.85
2329,12,1,1,40.693866,-73.851568,0,0,0,29.79166667,70.23333333,8.85
856,16,1,1,40.693866,-73.851568,0,0,0,29.79166667,70.23333333,8.85
742,20,1,1,40.693866,-73.851568,0,0,0,29.79166667,70.23333333,8.85
321,0,2,1,40.693866,-73.851568,0,0,0,29.904,69.96,9.22
86,4,2,1,40.693866,-73.851568,0,0,0,29.904,69.96,9.22
2784,12,2,1,40.693866,-73.851568,0,0,0,29.904,69.96,9.22
811,16,2,1,40.693866,-73.851568,0,0,0,29.904,69.96,9.22
778,20,2,1,40.693866,-73.851568,0,0,0,29.904,69.96,9.22
324,0,3,1,40.693866,-73.851568,0,0,0,29.93,66.56666667,6.933333333
81,4,3,1,40.693866,-73.851568,0,0,0,29.93,66.56666667,6.933333333
439,8,3,1,40.693866,-73.851568,0,0,0,29.93,66.56666667,6.933333333
2368,12,3,1,40.693866,-73.851568,0,0,0,29.93,66.56666667,6.933333333
803,16,3,1,40.693866,-73.851568,0,0,0,29.93,66.56666667,6.933333333
763,20,3,1,40.693866,-73.851568,0,0,0,29.93,66.56666667,6.933333333
354,0,4,1,40.693866,-73.851568,0,0,0,29.955,69.8,11.53333333
79,4,4,1,40.693866,-73.851568,0,0,0,29.955,69.8,11.53333333
243,8,4,1,40.693866,-73.851568,1,0,0,29.955,69.8,11.53333333
2394,12,4,1,40.693866,-73.851568,1,0,0,29.955,69.8,11.53333333
808,16,4,1,40.693866,-73.851568,0,0,0,29.955,69.8,11.53333333
850,20,4,1,40.693866,-73.851568,0,0,0,29.955,69.8,11.53333333
419,0,5,0,40.693866,-73.851568,0,0,0,30.03666667,69.3,9.783333333
100,4,5,0,40.693866,-73.851568,0,0,0,30.03666667,69.3,9.783333333
42,8,5,0,40.693866,-73.851568,0,0,0,30.03666667,69.3,9.783333333
443,12,5,0,40.693866,-73.851568,0,0,0,30.03666667,69.3,9.783333333
